Tamano,Tiempo
100,7.414817810058594e-05
200,0.00014066696166992188
300,0.0001761913299560547
400,0.00022411346435546875
500,0.000263214111328125
600,0.00032448768615722656
700,0.00041103363037109375
800,0.00043201446533203125
900,0.0004611015319824219
1000,0.0004608631134033203
1100,0.0004630088806152344
1200,0.0005424022674560547
1300,0.0006122589111328125
1400,0.000621795654296875
1500,0.0006549358367919922
1600,0.0007731914520263672
1700,0.0007326602935791016
1800,0.0007498264312744141
1900,0.0007886886596679688
2000,0.0007803440093994141
2100,0.0009222030639648438
2200,0.0010123252868652344
2300,0.000965118408203125
2400,0.001028299331665039
2500,0.0010657310485839844
2600,0.0010159015655517578
2700,0.0010883808135986328
2800,0.0013377666473388672
2900,0.0011012554168701172
3000,0.001298666000366211
3100,0.0019304752349853516
3200,0.0013401508331298828
3300,0.0015645027160644531
3400,0.0018970966339111328
3500,0.0019936561584472656
3600,0.0020685195922851562
3700,0.0020847320556640625
3800,0.0021686553955078125
3900,0.002249002456665039
4000,0.0021042823791503906
4100,0.0017282962799072266
4200,0.0017421245574951172
4300,0.0016791820526123047
4400,0.001622915267944336
4500,0.0018987655639648438
4600,0.0030100345611572266
4700,0.002674102783203125
4800,0.0018846988677978516
4900,0.0018932819366455078
5000,0.0019156932830810547
5100,0.0018279552459716797
5200,0.0021162033081054688
5300,0.00196075439453125
5400,0.0020694732666015625
5500,0.0019876956939697266
5600,0.0021445751190185547
5700,0.002112150192260742
5800,0.002191781997680664
5900,0.0020401477813720703
6000,0.002290010452270508
6100,0.0021584033966064453
6200,0.0022907257080078125
6300,0.002165555953979492
6400,0.0026099681854248047
6500,0.0023136138916015625
6600,0.003074169158935547
6700,0.002694368362426758
6800,0.0026319026947021484
6900,0.002608060836791992
7000,0.002641916275024414
7100,0.0026907920837402344
7200,0.002557992935180664
7300,0.0028045177459716797
7400,0.0027618408203125
7500,0.0026540756225585938
7600,0.002705097198486328
7700,0.0029256343841552734
7800,0.003016948699951172
7900,0.0028421878814697266
8000,0.0029633045196533203
8100,0.0030145645141601562
8200,0.002813100814819336
8300,0.003161191940307617
8400,0.0030546188354492188
8500,0.0032510757446289062
8600,0.0030918121337890625
8700,0.0030279159545898438
8800,0.002937793731689453
8900,0.003801107406616211
9000,0.0031876564025878906
9100,0.0031347274780273438
9200,0.003330230712890625
9300,0.0033500194549560547
9400,0.0033478736877441406
9500,0.0038688182830810547
9600,0.0035333633422851562
9700,0.0033524036407470703
9800,0.003565073013305664
9900,0.0034608840942382812
10000,0.003571748733520508
10100,0.004369020462036133
10200,0.0034012794494628906
10300,0.003915071487426758
10400,0.0035181045532226562
10500,0.003724336624145508
10600,0.004982471466064453
10700,0.0045318603515625
10800,0.004126787185668945
10900,0.0054090023040771484
11000,0.004637956619262695
11100,0.004899024963378906
11200,0.004365444183349609
11300,0.004575252532958984
11400,0.004587650299072266
11500,0.004282236099243164
11600,0.0050203800201416016
11700,0.004436016082763672
11800,0.004330873489379883
11900,0.0047228336334228516
12000,0.004160881042480469
12100,0.004380941390991211
12200,0.004195213317871094
12300,0.0045680999755859375
12400,0.004306316375732422
12500,0.004311800003051758
12600,0.004773378372192383
12700,0.004393815994262695
12800,0.004489898681640625
12900,0.004995107650756836
13000,0.004565715789794922
13100,0.0048198699951171875
13200,0.004492521286010742
13300,0.0051076412200927734
13400,0.005100727081298828
13500,0.004756927490234375
13600,0.004633665084838867
13700,0.005291938781738281
13800,0.005464315414428711
13900,0.005125522613525391
14000,0.005667686462402344
14100,0.004921913146972656
14200,0.004935026168823242
14300,0.005677461624145508
14400,0.005506992340087891
14500,0.005141735076904297
14600,0.0052890777587890625
14700,0.0048182010650634766
14800,0.0053958892822265625
14900,0.00525665283203125
15000,0.0056116580963134766
15100,0.005282402038574219
15200,0.005284786224365234
15300,0.005184650421142578
15400,0.0055887699127197266
15500,0.005508899688720703
15600,0.005484104156494141
15700,0.005623817443847656
15800,0.0054569244384765625
15900,0.005803585052490234
16000,0.00532221794128418
16100,0.0057888031005859375
16200,0.005778312683105469
16300,0.00577545166015625
16400,0.005769252777099609
16500,0.005676984786987305
16600,0.006242275238037109
16700,0.005692958831787109
16800,0.005835771560668945
16900,0.006353139877319336
17000,0.005777597427368164
17100,0.005967378616333008
17200,0.006022214889526367
17300,0.006169557571411133
17400,0.006936073303222656
17500,0.006001949310302734
17600,0.006630420684814453
17700,0.006269693374633789
17800,0.006192922592163086
17900,0.006665229797363281
18000,0.006635904312133789
18100,0.00693058967590332
18200,0.006118297576904297
18300,0.006542682647705078
18400,0.006587028503417969
18500,0.006803035736083984
18600,0.006603240966796875
18700,0.006829261779785156
18800,0.007148265838623047
18900,0.006956338882446289
19000,0.006715297698974609
19100,0.00818634033203125
19200,0.006254673004150391
19300,0.007302999496459961
19400,0.006375551223754883
19500,0.0067729949951171875
19600,0.00734710693359375
19700,0.006918907165527344
19800,0.00728607177734375
19900,0.00701904296875
20000,0.006778717041015625
20100,0.007040262222290039
20200,0.007270097732543945
20300,0.00661015510559082
20400,0.007386207580566406
20500,0.0069599151611328125
20600,0.007126808166503906
20700,0.0076808929443359375
20800,0.00725555419921875
20900,0.007725715637207031
21000,0.007288694381713867
21100,0.007312774658203125
21200,0.007400989532470703
21300,0.007099628448486328
21400,0.007486104965209961
21500,0.007325887680053711
21600,0.00744175910949707
21700,0.007409095764160156
21800,0.007400989532470703
21900,0.007607698440551758
22000,0.007411003112792969
22100,0.00781559944152832
22200,0.007492542266845703
22300,0.008281469345092773
22400,0.007764577865600586
22500,0.00796651840209961
22600,0.008081436157226562
22700,0.007613658905029297
22800,0.007961273193359375
22900,0.00788259506225586
23000,0.00792241096496582
23100,0.008036613464355469
23200,0.008147001266479492
23300,0.012604951858520508
23400,0.01170039176940918
23500,0.008670806884765625
23600,0.009045124053955078
23700,0.008687734603881836
23800,0.008752107620239258
23900,0.008256912231445312
24000,0.008547067642211914
24100,0.009231328964233398
24200,0.008876562118530273
24300,0.008708715438842773
24400,0.008184432983398438
24500,0.008263826370239258
24600,0.008168697357177734
24700,0.009346246719360352
24800,0.008789300918579102
24900,0.00886678695678711
25000,0.008281707763671875
25100,0.008624553680419922
25200,0.008665323257446289
25300,0.008800268173217773
25400,0.010197162628173828
25500,0.008361577987670898
25600,0.009932756423950195
25700,0.010909557342529297
25800,0.0099029541015625
25900,0.009864568710327148
26000,0.009122610092163086
26100,0.010212182998657227
26200,0.009243011474609375
26300,0.009255170822143555
26400,0.008959770202636719
26500,0.00997781753540039
26600,0.00916910171508789
26700,0.009366035461425781
26800,0.00969076156616211
26900,0.009281635284423828
27000,0.00887918472290039
27100,0.009457111358642578
27200,0.00937509536743164
27300,0.009753942489624023
27400,0.009840965270996094
27500,0.010532855987548828
27600,0.011116981506347656
27700,0.009362459182739258
27800,0.010755062103271484
27900,0.009753704071044922
28000,0.009799003601074219
28100,0.009951591491699219
28200,0.009495735168457031
28300,0.009814262390136719
28400,0.009759187698364258
28500,0.011428356170654297
28600,0.010345220565795898
28700,0.010955810546875
28800,0.009566545486450195
28900,0.0098876953125
29000,0.009812355041503906
29100,0.010209083557128906
29200,0.010300636291503906
29300,0.012447595596313477
29400,0.010695457458496094
29500,0.011009454727172852
29600,0.009705066680908203
29700,0.012125015258789062
29800,0.010246992111206055
29900,0.010329484939575195
30000,0.010360002517700195
30100,0.010601043701171875
30200,0.011519193649291992
30300,0.011011362075805664
30400,0.010273218154907227
30500,0.011091470718383789
30600,0.010584592819213867
30700,0.010254383087158203
30800,0.010842561721801758
30900,0.011408090591430664
31000,0.011701345443725586
31100,0.011595010757446289
31200,0.010710954666137695
31300,0.010818004608154297
31400,0.011113643646240234
31500,0.011542320251464844
31600,0.010454654693603516
31700,0.011416912078857422
31800,0.010647058486938477
31900,0.01086735725402832
32000,0.010798215866088867
32100,0.011631965637207031
32200,0.011252403259277344
32300,0.011356830596923828
32400,0.012414932250976562
32500,0.013106822967529297
32600,0.010966777801513672
32700,0.01158452033996582
32800,0.011664152145385742
32900,0.010564088821411133
33000,0.01103353500366211
33100,0.011325359344482422
33200,0.011560916900634766
33300,0.011424779891967773
33400,0.011622190475463867
33500,0.012240171432495117
33600,0.012298107147216797
33700,0.011954784393310547
33800,0.011391639709472656
33900,0.011651992797851562
34000,0.012579202651977539
34100,0.012827157974243164
34200,0.011409997940063477
34300,0.012027263641357422
34400,0.012149333953857422
34500,0.01182866096496582
34600,0.011533975601196289
34700,0.011032581329345703
34800,0.011995077133178711
34900,0.01157379150390625
35000,0.012957096099853516
35100,0.013797760009765625
35200,0.011242151260375977
35300,0.01208186149597168
35400,0.013234138488769531
35500,0.012014150619506836
35600,0.012053966522216797
35700,0.011553049087524414
35800,0.013570308685302734
35900,0.012711763381958008
36000,0.013219594955444336
36100,0.012387752532958984
36200,0.012426614761352539
36300,0.01199650764465332
36400,0.012448310852050781
36500,0.012615442276000977
36600,0.012469291687011719
36700,0.012542724609375
36800,0.011874914169311523
36900,0.01295328140258789
37000,0.014084815979003906
37100,0.012692451477050781
37200,0.012195587158203125
37300,0.012887001037597656
37400,0.013245105743408203
37500,0.012269973754882812
37600,0.012895584106445312
37700,0.013377904891967773
37800,0.013633966445922852
37900,0.013924837112426758
38000,0.013579368591308594
38100,0.013306617736816406
38200,0.012984037399291992
38300,0.01405787467956543
38400,0.012877702713012695
38500,0.012948989868164062
38600,0.013344526290893555
38700,0.013252496719360352
38800,0.013122797012329102
38900,0.012739181518554688
39000,0.012912273406982422
39100,0.012832880020141602
39200,0.01277303695678711
39300,0.019524812698364258
39400,0.015626192092895508
39500,0.012829065322875977
39600,0.01289987564086914
39700,0.012934684753417969
39800,0.01358795166015625
39900,0.013819217681884766
40000,0.012626409530639648
40100,0.013168096542358398
40200,0.013521432876586914
40300,0.014208555221557617
40400,0.013076305389404297
40500,0.013449907302856445
40600,0.014959335327148438
40700,0.013345003128051758
40800,0.013750076293945312
40900,0.015159368515014648
41000,0.014031648635864258
41100,0.014368057250976562
41200,0.014142990112304688
41300,0.0138702392578125
41400,0.015966176986694336
41500,0.013998270034790039
41600,0.014458417892456055
41700,0.013221979141235352
41800,0.01389312744140625
41900,0.013860225677490234
42000,0.013443708419799805
42100,0.015121221542358398
42200,0.013311386108398438
42300,0.01459360122680664
42400,0.014544248580932617
42500,0.014603853225708008
42600,0.014790534973144531
42700,0.01550602912902832
42800,0.014239311218261719
42900,0.013997793197631836
43000,0.015077590942382812
43100,0.014081716537475586
43200,0.015270233154296875
43300,0.016049861907958984
43400,0.014279842376708984
43500,0.015211820602416992
43600,0.013980388641357422
43700,0.014560222625732422
43800,0.014684200286865234
43900,0.015519857406616211
44000,0.014583826065063477
44100,0.014339923858642578
44200,0.014291524887084961
44300,0.015444278717041016
44400,0.014910697937011719
44500,0.016919851303100586
44600,0.015337944030761719
44700,0.016535043716430664
44800,0.015923261642456055
44900,0.015400886535644531
45000,0.015126228332519531
45100,0.01597285270690918
45200,0.017056941986083984
45300,0.015175104141235352
45400,0.016437053680419922
45500,0.01564645767211914
45600,0.01659679412841797
45700,0.015490055084228516
45800,0.01816582679748535
45900,0.015079736709594727
46000,0.016927003860473633
46100,0.015607833862304688
46200,0.015581369400024414
46300,0.015296220779418945
46400,0.016045570373535156
46500,0.01552438735961914
46600,0.01577591896057129
46700,0.016002655029296875
46800,0.017876625061035156
46900,0.015124320983886719
47000,0.017348289489746094
47100,0.01604461669921875
47200,0.01657390594482422
47300,0.016181468963623047
47400,0.016495227813720703
47500,0.015502214431762695
47600,0.016132354736328125
47700,0.015687227249145508
47800,0.015542030334472656
47900,0.016209125518798828
48000,0.015726089477539062
48100,0.0157623291015625
48200,0.015279293060302734
48300,0.016474485397338867
48400,0.016030550003051758
48500,0.016921043395996094
48600,0.01804351806640625
48700,0.017775774002075195
48800,0.01857161521911621
48900,0.016548633575439453
49000,0.017498016357421875
49100,0.017084598541259766
49200,0.018115997314453125
49300,0.016423940658569336
49400,0.01658034324645996
49500,0.017190217971801758
49600,0.016393661499023438
49700,0.016438007354736328
49800,0.016204118728637695
49900,0.015786409378051758
50000,0.017150402069091797
50100,0.016037464141845703
50200,0.01696920394897461
50300,0.018052101135253906
50400,0.0192568302154541
50500,0.016524076461791992
50600,0.016682147979736328
50700,0.01718926429748535
50800,0.017051219940185547
50900,0.018115520477294922
51000,0.01794719696044922
51100,0.01654648780822754
51200,0.01726555824279785
51300,0.017636775970458984
51400,0.017453432083129883
51500,0.01990056037902832
51600,0.018902301788330078
51700,0.017189979553222656
51800,0.01741766929626465
51900,0.018460512161254883
52000,0.018061161041259766
52100,0.015961170196533203
52200,0.017986059188842773
52300,0.017592191696166992
52400,0.01820659637451172
52500,0.018822908401489258
52600,0.018572330474853516
52700,0.018222808837890625
52800,0.01801896095275879
52900,0.016510009765625
53000,0.016783952713012695
53100,0.01767134666442871
53200,0.017533063888549805
53300,0.01922893524169922
53400,0.01834416389465332
53500,0.017626285552978516
53600,0.0174715518951416
53700,0.018987655639648438
53800,0.018313884735107422
53900,0.01702880859375
54000,0.018706321716308594
54100,0.018175363540649414
54200,0.020069122314453125
54300,0.01897740364074707
54400,0.01827549934387207
54500,0.018927812576293945
54600,0.01862311363220215
54700,0.018438100814819336
54800,0.020473003387451172
54900,0.017910242080688477
55000,0.018298625946044922
55100,0.019572734832763672
55200,0.0186614990234375
55300,0.01819586753845215
55400,0.01954340934753418
55500,0.01839303970336914
55600,0.02609705924987793
55700,0.0189359188079834
55800,0.01782989501953125
55900,0.020637035369873047
56000,0.01799917221069336
56100,0.018365144729614258
56200,0.017938613891601562
56300,0.019552946090698242
56400,0.018734216690063477
56500,0.019280433654785156
56600,0.01828289031982422
56700,0.01934218406677246
56800,0.018550872802734375
56900,0.017988204956054688
57000,0.020222902297973633
57100,0.019215822219848633
57200,0.018607139587402344
57300,0.01865100860595703
57400,0.01872420310974121
57500,0.01867818832397461
57600,0.019820690155029297
57700,0.019115924835205078
57800,0.018836498260498047
57900,0.01908421516418457
58000,0.01892995834350586
58100,0.021860122680664062
58200,0.021088123321533203
58300,0.01889181137084961
58400,0.02079606056213379
58500,0.019340038299560547
58600,0.019766807556152344
58700,0.022362709045410156
58800,0.021427631378173828
58900,0.01948070526123047
59000,0.019970417022705078
59100,0.019665956497192383
59200,0.019280672073364258
59300,0.022008419036865234
59400,0.020139455795288086
59500,0.020310640335083008
59600,0.019966602325439453
59700,0.01908278465270996
59800,0.02111053466796875
59900,0.020287275314331055
60000,0.020613670349121094
60100,0.0208892822265625
60200,0.019777536392211914
60300,0.02105855941772461
60400,0.020538806915283203
60500,0.020572423934936523
60600,0.020255565643310547
60700,0.0200958251953125
60800,0.019982337951660156
60900,0.020619869232177734
61000,0.01960611343383789
61100,0.019504308700561523
61200,0.020206451416015625
61300,0.02075934410095215
61400,0.02082681655883789
61500,0.01964282989501953
61600,0.02088308334350586
61700,0.021834611892700195
61800,0.020343542098999023
61900,0.0193936824798584
62000,0.02086353302001953
62100,0.022716283798217773
62200,0.02066636085510254
62300,0.02294182777404785
62400,0.020519018173217773
62500,0.021352052688598633
62600,0.021272897720336914
62700,0.020238161087036133
62800,0.02122187614440918
62900,0.0205380916595459
63000,0.02068042755126953
63100,0.02123117446899414
63200,0.021764755249023438
63300,0.02318572998046875
63400,0.021876811981201172
63500,0.019880056381225586
63600,0.0223543643951416
63700,0.020349740982055664
63800,0.02140045166015625
63900,0.02272963523864746
64000,0.02239537239074707
64100,0.02088785171508789
64200,0.022243499755859375
64300,0.021352767944335938
64400,0.02060866355895996
64500,0.02404475212097168
64600,0.02556324005126953
64700,0.021759748458862305
64800,0.022114038467407227
64900,0.023938894271850586
65000,0.021337509155273438
65100,0.020566463470458984
65200,0.021320819854736328
65300,0.02351832389831543
65400,0.022058486938476562
65500,0.021893739700317383
65600,0.023359298706054688
65700,0.02210068702697754
65800,0.022937536239624023
65900,0.020429134368896484
66000,0.02289295196533203
66100,0.022149085998535156
66200,0.02315998077392578
66300,0.02114248275756836
66400,0.020878076553344727
66500,0.022003889083862305
66600,0.021676301956176758
66700,0.023248672485351562
66800,0.02143263816833496
66900,0.02219367027282715
67000,0.023663043975830078
67100,0.022396326065063477
67200,0.02239084243774414
67300,0.021396160125732422
67400,0.022549152374267578
67500,0.024471521377563477
67600,0.02142930030822754
67700,0.021815776824951172
67800,0.021561861038208008
67900,0.02209758758544922
68000,0.022825956344604492
68100,0.023004531860351562
68200,0.02286386489868164
68300,0.023847103118896484
68400,0.021780014038085938
68500,0.02250218391418457
68600,0.02266526222229004
68700,0.021617412567138672
68800,0.022015094757080078
68900,0.024107933044433594
69000,0.024738073348999023
69100,0.02275538444519043
69200,0.023532867431640625
69300,0.023662090301513672
69400,0.022347450256347656
69500,0.023786544799804688
69600,0.022597312927246094
69700,0.02230525016784668
69800,0.023314952850341797
69900,0.022979021072387695
70000,0.02568364143371582
70100,0.02228260040283203
70200,0.024217844009399414
70300,0.023749828338623047
70400,0.02433323860168457
70500,0.024699687957763672
70600,0.02375316619873047
70700,0.02303600311279297
70800,0.023716211318969727
70900,0.02316880226135254
71000,0.022846698760986328
71100,0.023454904556274414
71200,0.025826215744018555
71300,0.02525782585144043
71400,0.023031949996948242
71500,0.02395033836364746
71600,0.024713754653930664
71700,0.02277088165283203
71800,0.03336358070373535
71900,0.023624658584594727
72000,0.02355647087097168
72100,0.025913476943969727
72200,0.023004531860351562
72300,0.02642965316772461
72400,0.02726125717163086
72500,0.024077653884887695
72600,0.025644540786743164
72700,0.023678064346313477
72800,0.02598428726196289
72900,0.029695749282836914
73000,0.02514171600341797
73100,0.025102615356445312
73200,0.02598285675048828
73300,0.024133920669555664
73400,0.02286362648010254
73500,0.02535867691040039
73600,0.02649545669555664
73700,0.027136564254760742
73800,0.02506113052368164
73900,0.025296926498413086
74000,0.026006221771240234
74100,0.02389693260192871
74200,0.028020858764648438
74300,0.025418996810913086
74400,0.02385258674621582
74500,0.024580001831054688
74600,0.025624513626098633
74700,0.025683164596557617
74800,0.02402520179748535
74900,0.02754497528076172
75000,0.024341821670532227
75100,0.023729801177978516
75200,0.025055646896362305
75300,0.024608850479125977
75400,0.025583982467651367
75500,0.023705244064331055
75600,0.024784326553344727
75700,0.02511739730834961
75800,0.02579784393310547
75900,0.023607730865478516
76000,0.024138927459716797
76100,0.024082660675048828
76200,0.024545907974243164
76300,0.024916887283325195
76400,0.025103330612182617
76500,0.027718544006347656
76600,0.025661468505859375
76700,0.024615764617919922
76800,0.02625441551208496
76900,0.02568793296813965
77000,0.026530027389526367
77100,0.024790525436401367
77200,0.02494215965270996
77300,0.02516007423400879
77400,0.026163578033447266
77500,0.026052236557006836
77600,0.026836633682250977
77700,0.027675628662109375
77800,0.02684330940246582
77900,0.026032686233520508
78000,0.026511192321777344
78100,0.023854970932006836
78200,0.02661919593811035
78300,0.02711176872253418
78400,0.02537369728088379
78500,0.028787612915039062
78600,0.02690577507019043
78700,0.02691364288330078
78800,0.025934696197509766
78900,0.02860426902770996
79000,0.02585458755493164
79100,0.02754378318786621
79200,0.026071548461914062
79300,0.026634693145751953
79400,0.02654123306274414
79500,0.026723384857177734
79600,0.02515864372253418
79700,0.025676965713500977
79800,0.02613687515258789
79900,0.025748014450073242
80000,0.026246070861816406
80100,0.025893449783325195
80200,0.027405977249145508
80300,0.026180505752563477
80400,0.027014493942260742
80500,0.025978803634643555
80600,0.027298688888549805
80700,0.026005268096923828
80800,0.029899120330810547
80900,0.02839040756225586
81000,0.026413917541503906
81100,0.028153657913208008
81200,0.027797698974609375
81300,0.031022071838378906
81400,0.02994537353515625
81500,0.028941631317138672
81600,0.02730417251586914
81700,0.029391050338745117
81800,0.02702808380126953
81900,0.027625322341918945
82000,0.02632904052734375
82100,0.028810977935791016
82200,0.026185989379882812
82300,0.030704736709594727
82400,0.027315616607666016
82500,0.026908159255981445
82600,0.025853633880615234
82700,0.027908802032470703
82800,0.026772737503051758
82900,0.027283906936645508
83000,0.026939868927001953
83100,0.02698802947998047
83200,0.027106523513793945
83300,0.027822494506835938
83400,0.026307106018066406
83500,0.02673029899597168
83600,0.02634572982788086
83700,0.02832627296447754
83800,0.02625560760498047
83900,0.03043532371520996
84000,0.02692413330078125
84100,0.028163671493530273
84200,0.027250051498413086
84300,0.026604652404785156
84400,0.028462648391723633
84500,0.02826380729675293
84600,0.02643418312072754
84700,0.028551578521728516
84800,0.030392169952392578
84900,0.02711653709411621
85000,0.0285794734954834
85100,0.031038522720336914
85200,0.027660846710205078
85300,0.034023284912109375
85400,0.027973413467407227
85500,0.02631998062133789
85600,0.027805566787719727
85700,0.0284576416015625
85800,0.027718067169189453
85900,0.026998519897460938
86000,0.02989053726196289
86100,0.029753684997558594
86200,0.028651714324951172
86300,0.027317047119140625
86400,0.028689146041870117
86500,0.02840423583984375
86600,0.027387142181396484
86700,0.0285341739654541
86800,0.031129121780395508
86900,0.029399633407592773
87000,0.026898860931396484
87100,0.030936241149902344
87200,0.027350902557373047
87300,0.028310298919677734
87400,0.028575420379638672
87500,0.034787893295288086
87600,0.029317378997802734
87700,0.03298783302307129
87800,0.035199880599975586
87900,0.028845787048339844
88000,0.027626514434814453
88100,0.02859807014465332
88200,0.028381824493408203
88300,0.03021979331970215
88400,0.028493881225585938
88500,0.03106689453125
88600,0.0299532413482666
88700,0.02930450439453125
88800,0.030026674270629883
88900,0.02950596809387207
89000,0.02811717987060547
89100,0.029643535614013672
89200,0.029014110565185547
89300,0.0300750732421875
89400,0.03186440467834473
89500,0.02778911590576172
89600,0.02735590934753418
89700,0.029252290725708008
89800,0.029984474182128906
89900,0.02988433837890625
90000,0.03171873092651367
90100,0.02807140350341797
90200,0.032976627349853516
90300,0.02936577796936035
90400,0.029216766357421875
90500,0.028113365173339844
90600,0.03215169906616211
90700,0.030083417892456055
90800,0.028764009475708008
90900,0.03153181076049805
91000,0.029951095581054688
91100,0.033887624740600586
91200,0.02944636344909668
91300,0.032015085220336914
91400,0.028923749923706055
91500,0.029078960418701172
91600,0.02878713607788086
91700,0.031099557876586914
91800,0.028755903244018555
91900,0.030571937561035156
92000,0.03419947624206543
92100,0.02830958366394043
92200,0.029223203659057617
92300,0.031046628952026367
92400,0.03022480010986328
92500,0.032126426696777344
92600,0.031908512115478516
92700,0.03221774101257324
92800,0.031675100326538086
92900,0.03175783157348633
93000,0.03005528450012207
93100,0.03163456916809082
93200,0.031115293502807617
93300,0.0326542854309082
93400,0.03146862983703613
93500,0.03428912162780762
93600,0.03302121162414551
93700,0.03260326385498047
93800,0.03143644332885742
93900,0.03198885917663574
94000,0.031406402587890625
94100,0.030636310577392578
94200,0.03029942512512207
94300,0.031078100204467773
94400,0.030800819396972656
94500,0.0313410758972168
94600,0.032826900482177734
94700,0.030283212661743164
94800,0.030655622482299805
94900,0.03147697448730469
95000,0.03400874137878418
95100,0.031223535537719727
95200,0.0324552059173584
95300,0.030713796615600586
95400,0.030904769897460938
95500,0.030466556549072266
95600,0.03192329406738281
95700,0.030420780181884766
95800,0.031516075134277344
95900,0.03293752670288086
96000,0.033890724182128906
96100,0.036666154861450195
96200,0.033777475357055664
96300,0.03133678436279297
96400,0.03440356254577637
96500,0.03096914291381836
96600,0.03518271446228027
96700,0.031548261642456055
96800,0.031336069107055664
96900,0.0315859317779541
97000,0.03455471992492676
97100,0.031107187271118164
97200,0.031090736389160156
97300,0.03543519973754883
97400,0.032919883728027344
97500,0.032022953033447266
97600,0.0337982177734375
97700,0.0329279899597168
97800,0.033487796783447266
97900,0.03363204002380371
98000,0.03215765953063965
98100,0.03098440170288086
98200,0.030881404876708984
98300,0.03097987174987793
98400,0.03289484977722168
98500,0.0328977108001709
98600,0.03140568733215332
98700,0.03168082237243652
98800,0.03315567970275879
98900,0.033463478088378906
99000,0.03338146209716797
99100,0.03139662742614746
99200,0.031627655029296875
99300,0.03107738494873047
99400,0.03285932540893555
99500,0.03317379951477051
99600,0.03067636489868164
99700,0.03357195854187012
99800,0.036008358001708984
99900,0.032053232192993164
100000,0.03392291069030762
